timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,5,P,1249.61
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,6,T,1030.68
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,7,K,1018.54
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,8,W,1452.59
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,9,P,1240.54
2025-12-07T12:43:29.566602,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,White,1.2500000000000002,5.0,10,10,P,1184.92
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,1,W,1636.54
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,2,S,2748.49
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,3,F,1041.28
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,4,R,946.11
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,5,X,987.96
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,6,V,1137.71
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,7,Z,1601.26
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,8,H,1336.17
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,9,V,990.77
2025-12-07T12:44:30.799121,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,10,F,782.15
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,1,L,1713.43
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,2,M,3058.13
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,3,V,741.94
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,4,G,860.03
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,5,P,1085.31
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,6,A,894.93
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,7,Y,2822.1
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,8,H,942.44
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,9,D,1009.62
2025-12-07T12:45:50.359062,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,White,1.2500000000000002,5.0,10,10,Q,983.5
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,1,K,1818.28
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,2,I,2056.68
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,3,V,1058.6
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,4,A,1146.0
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,5,C,1283.05
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,6,P,1250.95
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,7,R,980.28
