timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-04T16:21:10.210380,Francisco,Letters,Large,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,2.0,3.0,10,10,P,751.47
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,1,I,1561.07
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,2,S,970.86
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,3,N,842.49
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,4,Q,880.88
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,5,E,540.64
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,6,W,718.49
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,7,U,746.11
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,8,W,554.59
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,9,D,654.39
2025-12-04T16:21:57.534151,Francisco,Letters,Large,Moving,Text field + Enter,Static frame,False,Random colors,Random colors,0.5,3.0,10,10,E,564.45
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,1,H,1588.9
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,2,X,1572.01
